XF,transcript_id,difference,uncertainty,stat,pval,padj,avg_coverage
ID4,NM_001546.4,0.16866098175145933,0.10880609055756743,1.5501060729888434,0.12111605867019906,0.7680356358456353,2.5980439979931753
IER3,NM_003897.4_6,-0.0816744134607227,0.3252148354795701,-0.25113987601544535,0.8017059669896591,0.9890869474399049,1.4292855320943585
ILRUN,NM_022758.6,0.09694678125372591,0.352398865079307,0.27510525958109466,0.7832353708751607,0.9888412045606825,1.6614421086602298
ILRUN,NM_024294.4,0.02187360621564971,0.14076999143652294,0.1553854340149841,0.8765174666661982,0.9997043582906195,2.7886736016654137
ITPR3,NM_002224.4,-0.5227200732434931,0.22766742545989332,-2.295980956377869,0.021676970261514498,0.322832021394698,2.67023788416508
KCNK5,NM_003740.4,-0.2543961842926844,0.3234365627944127,-0.7865412063953552,0.43155048813608315,0.9805808749412689,1.4708357040695286
KCTD20,NM_173562.5,0.10669019671778046,0.1466992359544252,0.727271659076164,0.4670595559545322,0.9805808749412689,2.6439911807644654
KDM1B,NM_001364614.2,-0.0017703271244817742,0.3118343975606011,-0.005677138693904778,0.9954703230184521,0.9997299078530111,2.248602363223901
KIAA1586,NM_001286274.2,-0.14894123147455848,0.3678825884380785,-0.404860779377788,0.6855798492688334,0.9878880037402346,1.3320139421199921
KIAA1586,NM_020931.4,0.1213136169100084,0.18275369967309055,0.663809362694238,0.5068123325097817,0.9805808749412689,1.996038846625095
KIAA1586,XM_011514767.3,-0.14705185625055722,0.1948121209193852,-0.7548393578211103,0.45034537547061426,0.9805808749412689,2.0556731041103844
KIF13A,NM_001105568.4,0.26717225022048885,0.19200295414522248,1.3915007266940886,0.16407363943644762,0.7680356358456353,2.2709902829995006
KIF13A,NM_022113.6,-0.032356065703276204,0.3288192060772119,-0.0984007780119708,0.9216140569154153,0.9997299078530111,1.8599396379432327
KIFC1,NM_002263.4_3,0.11565093368957036,0.17540599977686097,0.659332826908391,0.5096820669797291,0.9805808749412689,2.5004272533100425
KLC4,NM_201521.3,-0.08295509187742933,0.3065963489757952,-0.27056777471273274,0.786723483642445,0.9888412045606825,2.1444119747488415
KLHDC3,NM_057161.4,0.3110192232946871,0.20657198372724644,1.5056215159619648,0.13216436189010583,0.7680356358456353,2.6975776666550937
KLHDC3,XM_047418163.1,-0.3637316208342041,0.31872744649252216,-1.141199557292402,0.25378688853819104,0.8746209299208731,1.5741965925879287
KLHL31,NM_001003760.5,-0.4919451625463793,0.4120127795609076,-1.194004620610695,0.2324761606073073,0.8575516787929761,1.1654620287396522
LEMD2,NM_001143944.1,-0.7968727231172161,0.3610500885868709,-2.207097431373386,0.027307253203927868,0.37957081953459737,1.6072500525856945
LEMD2,NM_181336.4,-0.8018526640139453,0.2071713983177689,-3.870479566798247,1.0862146168495854e-4,0.005661893690328464,2.3524262636048263
LINC01012,NR_038292.1,-0.3213373752104295,0.38400412515239096,-0.8368070918063905,0.40270101045093587,0.9805808749412689,1.1679640008585417
LOC101929285,XR_007059558.1,-0.1706294516027872,0.16893072165331766,-1.0100557786816047,0.3124685671064516,0.9137263901847296,2.0021614646317945
LOC101929285,XR_007059559.1,-0.0866492065197078,0.2653719365036026,-0.3265198560983915,0.7440310688048011,0.9888412045606825,1.6261812266595217
LOC124901278,XR_007059508.1,0.2865863947181339,0.3920987287777741,0.7309036568709705,0.46483800220786764,0.9805808749412689,1.3801011422385643
LOC124901279,XR_007059509.1,0.2909447233193455,0.3681774970615139,0.7902295106067696,0.42939374454973256,0.9805808749412689,1.7779849122371147
LOC124901315,XR_007059571.1,0.31822719666455523,0.2433948691586089,1.3074523623469716,0.19105912374126444,0.8022487180591629,1.810159399260228
LOC124901318,XR_007059581.1,-1.1804436026685214,0.35107094825142304,-3.362407537701282,7.72659973513906e-4,0.034537795850263425,1.5811395473428043
LOC730101,NR_024403.1,0.009377079305671998,0.26394035378867287,0.03552726656258055,0.9716593045222366,0.9997299078530111,1.807124792899283
LOC730101,NR_024405.1,-0.18614004057938394,0.36839981563272123,-0.5052663782138196,0.6133717541633499,0.9805808749412689,1.499084333517469
LRRC1,NM_018214.5,0.2134430842200401,0.2348477452085722,0.9088572855169537,0.3634254633842672,0.9591672039951861,2.066637352533833
LRRC1,XM_017010997.2,-0.12437727745124402,0.2999305246639495,-0.4146869598904606,0.6783710796159458,0.9878880037402346,1.445389935678147
LSM2,NM_021177.5_6,0.10756452815183093,0.3749638058473845,0.28686642943775537,0.7742145960462737,0.9888412045606825,1.830972244875149
LY6G5B,NM_021221.3_7,-0.28816707378652695,0.5238298396758674,-0.5501158047140603,0.5822399470761985,0.9805808749412689,1.109017011209271
MAPK13,NM_002754.5,-0.0036719981703043914,0.2385503034070797,-0.015392972123109083,0.9877186701970814,0.9997299078530111,2.332821177931547
MAPK14,NM_001315.3,0.1375031746580999,0.23950749195810703,0.57410803116819,0.5658946990037652,0.9805808749412689,2.053005358027181
MAPK14,NM_139012.3,0.07668748382744739,0.21628154128243196,0.3545724862729029,0.7229098913424739,0.9888412045606825,2.2248291238676625
MAPK14,XM_047418234.1,-0.0734129748789093,0.38308402531252983,-0.1916367429287011,0.8480267592045003,0.9993725792412848,1.2579952768767542
MAPK14,XR_007059209.1,0.04267987723053013,0.1337030102127925,0.3192140338695724,0.7495642157360718,0.9888412045606825,2.240421135278017
MBOAT1,NM_001080480.3,-0.07841412462924391,0.346757852838257,-0.22613510836860465,0.821096339214205,0.992455575224126,1.6904126274033167
MCM3,NM_001366369.2,-0.01602195884235902,0.2523365264066445,-0.06349440990774109,0.949372810511307,0.9997299078530111,1.9190729995568931
MCM3,NM_001366373.2,-0.7738250069422627,0.27853650754262455,-2.7781816242664132,0.00546640537222164,0.1424681900135265,1.858134825482489
MCM3,NM_002388.6,0.3960773908216453,0.13231726170999927,2.9933916837678445,0.0027589542125056577,0.08849876204729687,3.060237552346085
MCM3,NR_158963.2,0.023782266059726442,0.47676228350365557,0.04988285961916719,0.9602157363400871,0.9997299078530111,1.2123583409086622
MCM3,NR_158966.2,-0.5045358897558881,0.3571862725874928,-1.4125287797343948,0.15779432279771352,0.7680356358456353,1.7504800153466942
MDC1,NM_014641.3_8,0.23049015565885211,0.21664745113699788,1.0638950721515794,0.2873762356437555,0.9131326649389431,2.656184340111327
MDC1,XM_011515004.4,-0.3073800617817073,0.4935452606322218,-0.6228001488413838,0.5334158605130996,0.9805808749412689,1.274597380895559
MDC1,XM_047419586.1,-0.2635855603403998,0.2769166924343869,-0.9518586908691112,0.3411686519931252,0.9421677343121404,2.2427904269117778
MDC1,XM_047419588.1,0.39734843482866333,0.28511963268109786,1.3936200432507282,0.16343237266722524,0.7680356358456353,2.1025563927537414
MDGA1,NM_153487.4,-0.48570612111250844,0.2620708851939276,-1.8533387283867677,0.06383382347532031,0.5469185708931504,2.1711929900589255
MDGA1,XM_047418637.1,-0.23300793137774545,0.439758236503539,-0.5298546156414521,0.5962127348016008,0.9805808749412689,1.3304229599127002
MEA1,NM_001318942.1,0.4732526200885734,0.2787698207519591,1.6976465343774036,0.08957449439270573,0.6791375302137871,2.4525923947032755
MEA1,NM_014623.4,-0.07605743347675031,0.30666037587424594,-0.24801845774799297,0.8041201256795607,0.9891389156589285,1.854104127240641
MED20,NM_004275.5,-0.07585808072906053,0.28704790911496414,-0.26426975539709985,0.7915720637681714,0.9888412045606825,1.8970792605353446
MICA,NM_001177519.3_4,0.38022894732191737,0.28992793974390874,1.3114601775109045,0.1897023393116478,0.8022487180591629,1.9708051240101565
MICB,NM_005931.5_8,-0.26021705633867076,0.39713934485575636,-0.6552285984990566,0.5123205840477556,0.9805808749412689,1.539105073964119
MMUT,NM_000255.4,0.2065934012528874,0.25292102138172406,0.816829696971229,0.4140257586130893,0.9805808749412689,2.2879839681105656
MMUT,XM_005249143.4,0.594532979681567,0.3678403144935097,1.6162800983361416,0.10603376770054182,0.7494251039173888,1.7238542533349426
MOCS1,NM_001075098.4,-0.33737250875572156,0.3106228628804256,-1.0861161526464753,0.27742760691052326,0.9043892313283526,1.7547482282869817
MOCS1,NM_001358533.2,0.016484216698471776,0.3975974684609104,0.04145956150646974,0.9669295303597688,0.9997299078530111,1.4919364040332344
MRPL14,NM_032111.4,0.22989476488506355,0.24665603984253898,0.9320459577305484,0.35131277508093944,0.9432302812622864,2.1543205265470178
MRPL2,NM_015950.5,0.1539856749021311,0.3026955641897877,0.5087146728241558,0.6109522360932284,0.9805808749412689,2.029101508930818
MRPS10,NM_018141.4,-0.22401343663484607,0.23127652451886588,-0.9685956544913951,0.33274697235973183,0.9314478879799137,2.2540925875107716
MRPS18A,NM_018135.4,-0.4011226726967012,0.25616770588863824,-1.5658596438033376,0.1173814793860716,0.7680356358456353,2.1376189352557695
MRPS18B,NM_014046.4_7,0.02099720230851676,0.24712713464359565,0.08496518336118258,0.9322890702372949,0.9997299078530111,2.1831934764071717
MRS2,NM_001286265.2,0.12357936905944156,0.30326991780843776,0.4074897040645528,0.6836483546026413,0.9878880037402346,2.008067787115837
MRS2,NM_020662.4,-0.017494092117441573,0.27162334355779877,-0.06440570198532661,0.9486471899277751,0.9997299078530111,2.159928829853273
MTCH1,NM_001271641.2,-0.13527426363352335,0.2539730316709779,-0.5326323930675095,0.5942880740735454,0.9805808749412689,2.7106350836190396
MTCH1,NM_014341.2,0.24897121607321804,0.281054985346253,0.8858452226580912,0.37570093708685354,0.9663586886541822,2.4276047528653137
MTCH1,NR_130739.2,0.025563737884922277,0.4170107418246053,0.06130234864711084,0.9511184203722627,0.9997299078530111,1.6724400068765841
MTCH1,XM_005248978.3,-0.15028863867005882,0.21538495360002066,-0.697767583845023,0.4853225546270225,0.9805808749412689,2.015857206537234
MYLIP,NM_013262.4,-0.04269440121582369,0.21404837473065677,-0.19946145944601207,0.8419017884828446,0.9993725792412848,1.8067715406864078
MYLIP,XM_017010789.2,0.11632635861649149,0.2744617761975073,0.42383445967638533,0.6716865449676097,0.9878880037402346,1.6262338535843872
NELFE,NM_002904.6_6,0.12161168608914075,0.2705935472551893,0.4494256693211244,0.6531246174627343,0.9876559927705537,2.406189131058433
NELFE,XM_006715205.4,-0.13558769323023712,0.4657133525931625,-0.2911398019302309,0.770944400196691,0.9888412045606825,1.4748725070650721
NEU1,NM_000434.4_8,0.08027124599489888,0.2574611524503716,0.3117800306217926,0.7552077013651668,0.9888412045606825,2.3953887342582623
NFKBIE,NM_004556.3,-0.18795291910657574,0.34344582755899516,-0.5472563764784426,0.5842026094067562,0.9805808749412689,1.564029157822125
NFKBIL1,NM_005007.4_7,-0.33492196065336594,0.3567173321381348,-0.9389001612169244,0.3477820064416075,0.9432302812622864,1.5209012355258547
NFYA,NM_002505.5,-0.009934735000571016,0.24175576388325462,-0.04109409778278776,0.9672208799177707,0.9997299078530111,1.8821921158394548
NFYA,NM_021705.4,0.028494633756370527,0.12528105398751643,0.22744567394212584,0.8200772080971298,0.992455575224126,2.4716994395736007
NUDT3,NM_006703.4,0.10189397290823932,0.15102869157375604,0.6746663289370987,0.49988778150909946,0.9805808749412689,2.7103640252665606
NUP153,NM_005124.4,0.2543601742108358,0.0812287186034942,3.131406952908574,0.0017397090449165896,0.06595078833911071,3.1368492248076487
PACSIN1,XM_047418689.1,0.35292912120477293,0.6722511247213068,0.5249959549730553,0.5995860029077167,0.9805808749412689,1.1532360851088455
PAQR8,NM_133367.5,0.5683072772201008,0.3016526078990348,1.883979327008892,0.05956777185609815,0.5285055502977218,1.6665415512726147
PBX2,NM_002586.5_7,0.07585711819355145,0.1762146041194947,0.4304814494382725,0.6668454580365399,0.9878880037402346,2.7301880523034194
PEX6,NM_000287.4,0.027841637623923887,0.2621740563682722,0.10619524299847248,0.9154274451430368,0.9997299078530111,2.2011916461808876
PFDN6,NM_001185181.3_5,0.22990541359571526,0.5462867382340425,0.4208511711979693,0.6738637627696729,0.9878880037402346,1.2985596248374252
PFDN6,NM_001265596.1_5,0.21264711574037953,0.5373806400751611,0.39571041433617243,0.6923186718056371,0.9878880037402346,1.4140125226621887
PFDN6,NM_014260.4_5,0.6211440750373751,0.48948035407833085,1.2689867322805244,0.20444579616295244,0.8022487180591629,1.6079768401668901
PHF1,NR_027692.2_2,-0.5715135836102623,0.4001486904466302,-1.4282530400695834,0.15321903901769696,0.7680356358456353,1.6501160813819364
PIM1,NM_001243186.2,0.02201218286833896,0.20142552733924482,0.10928199200524177,0.9129788293418081,0.9997299078530111,1.8389745065027547
PIM1,NM_002648.4,0.02201218286833896,0.20142552733924482,0.10928199200524177,0.9129788293418081,0.9997299078530111,1.8389745065027547
POLR1C,NM_203290.4,0.10002495563575214,0.18013349560223424,0.5552823771133851,0.5787015308895206,0.9805808749412689,2.070657966743843
POLR1C,XM_047419577.1,0.18671971917681407,0.2417295362389047,0.772432372485406,0.43985838660374815,0.9805808749412689,2.068352057838055
PPARD,NM_006238.5,0.45529593656478773,0.2777308663022648,1.6393422258989114,0.10114200656496439,0.727176150648106,1.9748778859401612
PPARD,XM_047418927.1,0.07084413098147785,0.29432663016409644,0.24069901844077105,0.809788399778115,0.992455575224126,1.5507407690194195
PPIL1,NM_016059.5,-0.25285850309372115,0.19381325488533646,-1.3046502069392363,0.19201198383593795,0.8022487180591629,2.46340932118022
PPP1R10,NM_002714.4_7,0.03228018223852519,0.12081943767827345,0.26717706073490544,0.789332837239209,0.9888412045606825,2.5825099714751527
PPP1R11,NM_021959.3_8,-0.09223944776874737,0.3305690297508246,-0.2790323335439965,0.7802200112402394,0.9888412045606825,1.9386074391164594
PPP1R18,NM_001134870.2_7,-0.204659834697678,0.3944375493282428,-0.5188649890108822,0.6038548940847923,0.9805808749412689,1.369122647287953
PPP2R5D,NM_006245.4,0.3290242080798029,0.20490283887316013,1.6057571963826083,0.1083272687379354,0.752874517728651,2.6913385322424332
PRICKLE4,NM_013397.6,-0.5087603462890657,0.4850675214138488,-1.0488443852232332,0.2942497455060509,0.9131326649389431,1.3657007720431547
PRR3,NM_001077497.3_7,-0.03623128418780297,0.3111927239624476,-0.11642715718563872,0.907314013424825,0.9997299078530111,1.6929467738576511
PRR3,NM_025263.4_7,-0.10347887203014983,0.23032936608654783,-0.44926478020725735,0.6532406613519597,0.9876559927705537,2.021676515875677
PRRC2A,NM_004638.4_7,0.26638717173686444,0.1300099644356562,2.0489750373611035,0.04046455593941818,0.468714439631594,3.1013792631395813
PRRC2A,NM_080686.3_7,-0.030271595355886527,0.13115477185258817,-0.23080818889235982,0.8174638191749312,0.992455575224126,3.1572096986503855
PRRC2A,XM_047419336.1,0.08817890914534399,0.40008314349491675,0.22040146049408438,0.825558508068013,0.9938962717700187,1.5074154230311916
PRSS16,XM_017010165.2,0.34053134497234594,0.4956154738049225,0.6870877988494389,0.49202740245703935,0.9805808749412689,1.3093276150466573
PTK7,NM_002821.5,0.2649174610018039,0.23322423981679616,1.1358916260586962,0.2560019233597716,0.8748088826868653,2.689949552541552
RGL2,NM_004761.5_5,1.2255483440082315e-4,0.3620416566819803,3.3851031266403717e-4,0.9997299078530111,0.9997299078530111,2.0221927358810796
RING1,NM_002931.4_6,0.005400054619799199,0.4039464208874846,0.013368244748734468,0.9893340015976019,0.9997299078530111,1.9475589830499658
RN7SK,NR_001445.2,-0.39606210133252606,0.06764995256405919,-5.854580621582644,4.782151891148582e-9,4.985393346522397e-7,4.523198555552437
RNF144B,NM_182757.4,-0.1433984346218483,0.28820936453263446,-0.4975495326266924,0.6188015823876556,0.9805808749412689,1.6303571133886643
RNF5,NM_006913.4_7,0.24225589241055223,0.29583628977461934,0.818884973831686,0.41285204371806616,0.9805808749412689,2.206343469872055
RNF8,NM_003958.4,0.07210115639813852,0.174790494345065,0.4125004432781056,0.6799726558598922,0.9878880037402346,2.310420185688467
RPL10A,NM_007104.5,0.4610460535065086,0.19823012527867745,2.325812249063341,0.020028568900213508,0.3162513368153592,3.0748720429007963
RPL7L1,NM_001366481.3,0.20735600136704457,0.10621634978349474,1.952204173742621,0.05091396886564869,0.5055029765946548,3.1089104477191762
RPL7L1,NM_198486.5,-0.074809230180379993,0.27675692572760496,-0.270306623704912,0.786924369991268,0.9888412045606825,2.4195972057236075
RPL7L1,NR_134562.3,-0.3647687611350534,0.2870508450171617,-1.27074616733229,0.20381896553744605,0.8022487180591629,1.9979825645637619
RPL7L1,NR_134563.3,-0.38981368239234204,0.2802598846750272,-1.3909007450151025,0.1642555268770259,0.7680356358456353,2.014711668610283
RPS18,NM_022551.3_6,0.06669453018519578,0.17277996556465489,0.3860084701790176,0.6994903957677886,0.9878880037402346,3.2294632753703345
RRP36,NM_033112.4,0.07294139062783156,0.19012267239719885,0.38365435173057366,0.7012346501369531,0.9878880037402346,2.4729593328917048
RRP36,NR_138081.2,-0.23412451751585606,0.3733643025727117,-0.6270672260379283,0.5306151693695562,0.9805808749412689,1.5720640914648079
RUNX2,NM_001278478.2,0.013761531491462212,0.2442762468503358,0.056335937975556354,0.9550741899179928,0.9997299078530111,1.7056261975155773
RXRB,NM_021976.5_6,-0.015312511960631658,0.3132045847202053,-0.04888980783697904,0.9610071113182659,0.9997299078530111,1.823461358597159
SAYSD1,NM_001304793.2,-0.201659826411558,0.2055843376489091,-0.9809104561065675,0.32663690073823715,0.9314478879799137,2.202565705183697
SAYSD1,NM_018322.3,0.07783724321149266,0.446640361656156,0.17427274804021248,0.8616511154131581,0.9997043582906195,1.4729852804481725
SCUBE3,XM_047418382.1,-0.4896721762862096,0.3339225578074084,-1.4664243694750045,0.14253271135273785,0.7680356358456353,1.7806949245942427
SKIV2L,NM_006929.5_6,0.0879265960148814,0.2427995285550669,0.3621366010805069,0.7172499535078891,0.9888412045606825,2.605560936049197
SKIV2L,XM_047419259.1,-0.7123117046865302,0.38912960628128035,-1.8305255965839804,0.06717138284392152,0.5602093329183054,1.7451312470483034
SLC35B2,NM_178148.4,0.15589272935386655,0.2716706151105944,0.5738299274303338,0.5660828947552519,0.9805808749412689,2.308557216732198
SLC39A7,NM_001077516.2_6,-0.14404138197755456,0.21161822053000603,-0.6806662565104146,0.49608269231579943,0.9805808749412689,2.4531758367784198
SNHG32,NR_160949.1_5,-0.7915524014326243,0.3000282090704671,-2.6382599285746284,0.008333268082343028,0.17374863951685215,2.130712238012935
SNHG32,NR_160953.1_5,-0.4930288097618556,0.3535716428891173,-1.394424071266578,0.16318958335512537,0.7680356358456353,2.054665841156874
SNRPC,NM_003093.3,0.29182123026137274,0.25290908738699275,1.153858223428872,0.24855829909772437,0.8709984094432862,2.5563516058555327
SOX4,NM_003107.3,-0.11713857907909897,0.0796044371946399,-1.471508162198104,0.14115374178363907,0.7680356358456353,3.0194019185448324
SRF,NM_003131.4,0.07679741404931006,0.1555989021846405,0.49356012780976355,0.6216168657082513,0.9805808749412689,2.4249372618866603
SRPK1,NM_003137.5,0.11636568194014618,0.12466746612967212,0.9334085752501707,0.35060905452749863,0.9432302812622864,3.0459379459045195
SRSF3,NM_003017.5,0.26717107083462355,0.11929125849187308,2.239653384600893,0.025113434065227435,0.36111386224827036,3.0202598825703086
SRSF3,NR_036610.2,-1.3562264527850472,0.16508680847789214,-8.215232127203357,2.1175423884733236e-16,8.830151759933759e-14,2.440697708297555
STK19,NM_004197.2_6,-0.5308549829236051,0.39051131412586143,-1.3593843858580523,0.17402481629298708,0.7809115429004677,1.7116695160102506
STK38,NM_001305102.2,0.19168894429244343,0.29801407273420893,0.6432211154786837,0.5200806338732684,0.9805808749412689,2.084720665265686
STK38,NM_007271.4,0.05462000780855014,0.3148738373708052,0.17346632627412586,0.8622848943424934,0.9997043582906195,1.8800047024049817
SUPT3H,NR_146632.2,0.0843464964286964,0.4844381193459094,0.1741120136098733,0.8617774319123306,0.9997043582906195,1.427259884501092
SUPT3H,XM_047419416.1,-0.12589304304188814,0.26526015426595717,-0.4746021632621999,0.6350705640737855,0.9805808749412689,1.6849531842052863
TAF11,NM_005643.4,0.2962319964272848,0.28194970362918514,1.0506554630640204,0.29341685794789873,0.9131326649389431,2.123800532023143
TAF11,XM_011514827.3,-0.00463340756908906,0.25619251731705683,-0.018085647534174003,0.9855705276888864,0.9997299078530111,1.6133383733024154
TAF8,NM_138572.3,-0.20190689409542995,0.17417262368420033,-1.1592343838232337,0.24636065962859405,0.8706135175010484,2.3076445342460628
TAP1,NM_000593.6_8,0.014814965467111474,0.37824500294547997,0.039167643595405,0.9687567305020715,0.9997299078530111,1.8697939593721917
TAP1,NM_001292022.2_8,0.15089464514788764,0.5341798780475486,0.2824790886909,0.7775761787692215,0.9888412045606825,1.4227422456624024
TAP2,NM_001290043.2_5,0.04051091821524122,0.5565564163000689,0.07278852067604166,0.9419744058985946,0.9997299078530111,1.2576176669555528
TAP2,NM_018833.3_8,0.043442024173911964,0.46225333890482884,0.09397882182275819,0.9251259800052343,0.9997299078530111,1.7743386508669603
TBC1D22B,NM_017772.4,0.14377363600862847,0.2310263310382218,0.6223257555210971,0.5337276889310729,0.9805808749412689,1.8420557607097103
TBCC,NM_003192.3,0.0024540665914464382,0.20962797928005386,0.011706770250205542,0.9906595621097685,0.9997299078530111,1.9111260454053902
TCF19,NM_001077511.2_7,-0.3821036502552013,0.38918423753495396,-0.9818065928759083,0.3261951395601405,0.9314478879799137,1.6185160225861375
TCF19,NM_001318908.2_7,-0.06506849745164534,0.4086020802044361,-0.1592466132798188,0.8734745803176522,0.9997043582906195,1.5398351077121302
TCF19,XM_047419273.1,0.06995827604571336,0.27825200356729074,0.25142056534660345,0.801488969400354,0.9890869474399049,1.7537734773692764
TDP2,NM_016614.3,0.3956186729456519,0.2282162604459366,1.7335253507905592,0.08300233566334998,0.6409624809558693,2.1788081401741173
TDRD6,NR_144468.2,-0.019573404604794398,0.4340715746122189,-0.04509257401220167,0.9640335204832745,0.9997299078530111,1.2773144045514044
TEAD3,NM_003214.4,-0.10814670465902343,0.2799927343733761,-0.3862482535522067,0.6993128200684001,0.9878880037402346,1.9216744688161955
TJAP1,NM_001146019.2,-0.08236464933053433,0.42719895821734405,-0.19280161560841177,0.8471143381567575,0.9993725792412848,1.4114776164361231
TMEM14A,NM_014051.4,0.17220794793153216,0.6292125404869967,0.2736880415610391,0.7843243684513501,0.9888412045606825,1.4281708166932652
TNFRSF21,NM_014452.5,0.1610681210419379,0.1547028707550464,1.0411450043287827,0.2978082552318855,0.9131326649389431,2.511698944997755
TOB2P1,NR_002936.2,-0.731221761492564,0.23718439690686283,-3.0829252304471737,0.0020497664869846685,0.07122938542271723,1.8670844465879597
TOMM6,NM_001134493.2,0.43933388795214157,0.31576480358117465,1.391332672196319,0.16412457068985534,0.7680356358456353,2.076582033278284
TOMM6,NM_001382294.1,0.19026924074551665,0.29325264334032375,0.6488236169953516,0.5164523904203053,0.9805808749412689,2.3137547825627456
TPMT,NM_000367.5,0.2240846763660409,0.3533870883332251,0.634105443475459,0.5260120105188691,0.9805808749412689,2.0507281482678
TRAM2,NM_012288.4,-0.008316515278060432,0.1683434346432619,-0.04940207674676494,0.9605988731800572,0.9997299078530111,2.5697187174904794
TRAM2-AS1,NR_103446.1,-0.34969640467665974,0.5187631971603947,-0.6740964019630296,0.5002500268660606,0.9805808749412689,1.2713914641187407
TRIM26,XM_005249374.3,-0.11289255087028638,0.3065084120219717,-0.3683179529252,0.7126361675065507,0.9888412045606825,1.676079804756412
TRIM27,NM_006510.5_7,-0.27400050264380094,0.23406983811555881,-1.1705929514443831,0.24176243188688212,0.8690303301542689,2.1124741194649173
TRIM38,NM_006355.5,0.31194637636381783,0.323600694568304,0.9639854969408101,0.3350531971150769,0.9314478879799137,1.711348624276341
TUBB,NM_001293213.2_8,0.20678246755015595,0.37154895161802715,0.5565416525861705,0.5778406283267312,0.9805808749412689,1.8636932687666437
TUBB,NM_178014.4_8,0.23709981866106755,0.10992824671850403,2.1568598221002735,0.031016588285018437,0.39193688832886936,3.312751953261161
UBR2,NM_001363705.2,-0.3656997291757891,0.21652805264787833,-1.6889254057556058,0.0912337258790448,0.6793654230636014,2.5451886876570504
UBR2,NM_015255.3,-0.0387201333568028,0.28571966049274056,-0.13551791742306996,0.8922023988780755,0.9997299078530111,2.133277940447501
UBR2,XM_047418495.1,0.15460746063821773,0.4141597408211558,0.3733039342058623,0.7089222486795912,0.9888412045606825,1.5174117976543235
UHRF1BP1,NM_017754.4,-0.06460686590482623,0.1056608417575835,-0.611455150556656,0.5408983011411834,0.9805808749412689,3.0083310155145355
UQCC2,NM_032340.4,-0.1012337020734313,0.30121031446628843,-0.3360897592527875,0.7368031806541157,0.9888412045606825,2.0295363808890254
USP49,NM_018561.5,-0.022507202494837397,0.40027041168818434,-0.056229993118678955,0.9551585879008396,0.9997299078530111,1.3520950990017433
VARS1,NM_006295.3_7,0.14473532078572848,0.16388051260443798,0.8831759096035984,0.37714123542052425,0.9663586886541822,3.0237545055318282
VARS1,XM_005249362.3,0.2961077089623769,0.36434479718792706,0.8127128787011227,0.41638269558953206,0.9805808749412689,2.1062454581409864
VARS2,NM_001167734.2_6,-0.6166940792760829,0.3887774696474808,-1.5862392433266843,0.11268504875828837,0.7680356358456353,1.7456950911810827
VARS2,NM_020442.6_6,-0.046154110628843004,0.32935913757258434,-0.14013308077317738,0.8885548437857792,0.9997299078530111,2.086499983382573
VPS52,NM_022553.6_7,-0.0751590502940469,0.2952215538406978,-0.25458524052956816,0.7990434600002311,0.9890869474399049,2.31163244810078
WDR46,NM_005452.6_5,-0.03680194874305398,0.271562989463758,-0.13551901463349247,0.8922015314329289,0.9997299078530111,2.410022548220193
XPO5,NM_020750.3,-0.061018914845094585,0.1283086433810983,-0.47556355703846176,0.6343853434688946,0.9805808749412689,3.1179641102668754
YIPF3,NM_015388.4,0.05674603374023812,0.2597310701105709,0.21847995973712578,0.827055170993277,0.9938962717700187,2.4351334480523272
YIPF3,XM_047418608.1,-0.2087573084643941,0.4089510462965907,-0.5104701659400901,0.6097221106746138,0.9805808749412689,1.5821749001921819
ZBED9,XM_047418157.1,-0.4882130324192593,0.2783117061403548,-1.7541951044382216,0.07939708179793022,0.6246902473535264,1.687354762485
ZBTB9,NM_152735.4_2,-0.13093400086353485,0.2254090492054575,-0.580872867904208,0.5613261397450687,0.9805808749412689,1.832892792733205
ZFAND3,NM_021943.3,-0.10294331299836013,0.20232504856595904,-0.5088016225771474,0.6108912819628267,0.9805808749412689,2.4347571289848937
ZFAND3,XM_005249269.3,-0.39536901519663714,0.33831209707850163,-1.1686517231008031,0.2425439800036304,0.8690303301542689,1.7985937008796613
ZFAND3,XM_017011171.3,-0.08265092743681654,0.1710679156810894,-0.48314686659827666,0.6289914589568768,0.9805808749412689,2.000719259954628
ZKSCAN3,NM_024493.4,-0.2669912092183673,0.275664149170961,-0.9685380199830956,0.3327757405214283,0.9314478879799137,1.6958003611388208
ZKSCAN3,XM_005249423.4,-0.27749431579916983,0.3893995130897533,-0.712621116542613,0.4760802412537054,0.9805808749412689,1.3302596426541884
ZKSCAN4,NM_019110.5,-0.08318966051383159,0.23038964614831706,-0.3610824614066072,0.7180378038249287,0.9888412045606825,1.8522274125625855
ZKSCAN8,NM_006298.4,-0.2162181042069518,0.10984022638332952,-1.968478319157646,0.0490130283046266,0.5008601480545606,2.641790522199244
ZNF184,NM_001318891.2,-2.7562270584723103e-4,0.23804437474991144,-0.0011578627141968772,0.9990761594232369,0.9997299078530111,1.7641136139892664
ZNF204P,NR_002722.2,0.14323056270492573,0.29906161973578943,0.4789332808117102,0.6319860938494113,0.9805808749412689,1.6676149137503957
ZNF204P,NR_024553.1,-0.4573336203757674,0.3299791546328884,-1.3859470028783019,0.1657630868731587,0.7680356358456353,1.9153567801916056
ZNF318,NM_014345.3,0.2643812057206437,0.10918909899311663,2.421315022823941,0.015464469276351303,0.2803775516625432,2.792412926044384
